"year","round","from_country","to_country","total_points","tele_points","jury_points"
2016,"semi-final-2","it","am","","",""
2016,"semi-final-2","it","nl","","",""
2016,"semi-final-2","it","az","","",""
2016,"semi-final-2","it","mt","","",""
2016,"semi-final-2","it","rs","","",""
2016,"semi-final-2","it","bg","","",""
2016,"semi-final-2","it","ru","","",""
2016,"semi-final-2","it","au","","",""
2016,"semi-final-2","it","be","","",""
2016,"semi-final-2","it","at","","",""
2016,"semi-final-2","it","se","","",""
2016,"semi-final-2","it","fr","","",""
2016,"semi-final-2","it","lv","","",""
2016,"semi-final-2","lv","au","","",""
2016,"semi-final-2","lv","bg","","",""
2016,"semi-final-2","lv","be","","",""
2016,"semi-final-2","lv","am","","",""
2016,"semi-final-2","lv","az","","",""
2016,"semi-final-2","lv","nl","","",""
2016,"semi-final-2","lv","rs","","",""
2016,"semi-final-2","lv","se","","",""
2016,"semi-final-2","lv","lt","","",""
2016,"semi-final-2","lv","at","","",""
2016,"semi-final-2","lv","ru","","",""
2016,"semi-final-2","lv","pl","","",""
2016,"semi-final-2","lv","fr","","",""
2016,"semi-final-2","lv","il","","",""
2016,"semi-final-2","lv","mt","","",""
2016,"semi-final-2","lv","mt","","",""
2016,"semi-final-2","lv","ua","","",""
2016,"semi-final-2","lv","it","","",""
2016,"semi-final-2","lt","mt","","",""
2016,"semi-final-2","lt","am","","",""
2016,"semi-final-2","lt","au","","",""
2016,"semi-final-2","lt","ua","","",""
2016,"semi-final-2","lt","fr","","",""
2016,"semi-final-2","lt","az","","",""
2016,"semi-final-2","lt","pl","","",""
2016,"semi-final-2","lt","se","","",""
2016,"semi-final-2","lt","at","","",""
2016,"semi-final-2","lt","rs","","",""
2016,"semi-final-2","lt","nl","","",""
2016,"semi-final-2","lt","be","","",""
2016,"semi-final-2","lt","it","","",""
2016,"semi-final-2","lt","lv","","",""
2016,"semi-final-2","lt","bg","","",""
2016,"semi-final-2","lt","ru","","",""
2016,"semi-final-2","lt","ru","","",""
2016,"semi-final-2","lt","il","","",""
2016,"semi-final-2","mk","ru","","",""
2016,"semi-final-2","mk","be","","",""
2016,"semi-final-2","mk","fr","","",""
2016,"semi-final-2","mk","bg","","",""
2016,"semi-final-2","mk","au","","",""
2016,"semi-final-2","mk","lt","","",""
2016,"semi-final-2","mk","mt","","",""
2016,"semi-final-2","mk","lv","","",""
2016,"semi-final-2","mk","rs","","",""
2016,"semi-final-2","mk","se","","",""
2016,"semi-final-2","mk","ua","","",""
2016,"semi-final-2","mk","nl","","",""
2016,"semi-final-2","mk","it","","",""
2016,"semi-final-2","mk","az","","",""
2016,"semi-final-2","mk","pl","","",""
2016,"semi-final-2","mk","il","","",""
2016,"semi-final-2","mk","at","","",""
2016,"semi-final-2","mk","am","","",""
2016,"semi-final-2","no","ru","","",""
2016,"semi-final-2","no","rs","","",""
2016,"semi-final-2","no","it","","",""
2016,"semi-final-2","no","nl","","",""
2016,"semi-final-2","no","au","","",""
2016,"semi-final-2","no","bg","","",""
2016,"semi-final-2","no","az","","",""
2016,"semi-final-2","no","at","","",""
2016,"semi-final-2","no","be","","",""
2016,"semi-final-2","no","pl","","",""
2016,"semi-final-2","no","am","","",""
2016,"semi-final-2","no","lt","","",""
2016,"semi-final-2","no","lv","","",""
2016,"semi-final-2","no","il","","",""
2016,"semi-final-2","no","fr","","",""
2016,"semi-final-2","no","se","","",""
2016,"semi-final-2","no","mt","","",""
2016,"semi-final-2","no","ua","","",""
2016,"semi-final-2","pl","be","","",""
2016,"semi-final-2","pl","ua","","",""
2016,"semi-final-2","pl","lv","","",""
2016,"semi-final-2","pl","bg","","",""
2016,"semi-final-2","pl","at","","",""
2016,"semi-final-2","pl","it","","",""
2016,"semi-final-2","pl","mt","","",""
2016,"semi-final-2","pl","fr","","",""
2016,"semi-final-2","pl","rs","","",""
2016,"semi-final-2","pl","ru","","",""
2016,"semi-final-2","pl","ru","","",""
2016,"semi-final-2","pl","au","","",""
2016,"semi-final-2","pl","az","","",""
2016,"semi-final-2","pl","se","","",""
2016,"semi-final-2","pl","il","","",""
2016,"semi-final-2","pl","lt","","",""
2016,"semi-final-2","pl","am","","",""
2016,"semi-final-2","pl","nl","","",""
2016,"semi-final-2","rs","it","","",""
2016,"semi-final-2","rs","az","","",""
2016,"semi-final-2","rs","be","","",""
2016,"semi-final-2","rs","bg","","",""
2016,"semi-final-2","rs","au","","",""
2016,"semi-final-2","rs","nl","","",""
2016,"semi-final-2","rs","il","","",""
2016,"semi-final-2","rs","pl","","",""
2016,"semi-final-2","rs","ru","","",""
2016,"semi-final-2","rs","lt","","",""
2016,"semi-final-2","rs","fr","","",""
2016,"semi-final-2","rs","am","","",""
2016,"semi-final-2","rs","at","","",""
2016,"semi-final-2","rs","se","","",""
2016,"semi-final-2","rs","lv","","",""
2016,"semi-final-2","rs","lv","","",""
2016,"semi-final-2","rs","mt","","",""
2016,"semi-final-2","rs","ua","","",""
2016,"semi-final-2","si","fr","","",""
2016,"semi-final-2","si","az","","",""
2016,"semi-final-2","si","il","","",""
2016,"semi-final-2","si","mt","","",""
2016,"semi-final-2","si","lt","","",""
2016,"semi-final-2","si","ua","","",""
2016,"semi-final-2","si","rs","","",""
2016,"semi-final-2","si","be","","",""
2016,"semi-final-2","si","am","","",""
2016,"semi-final-2","si","pl","","",""
2016,"semi-final-2","si","au","","",""
2016,"semi-final-2","si","at","","",""
2016,"semi-final-2","si","se","","",""
2016,"semi-final-2","si","nl","","",""
2016,"semi-final-2","si","bg","","",""
2016,"semi-final-2","si","lv","","",""
2016,"semi-final-2","si","it","","",""
2016,"semi-final-2","si","ru","","",""
2016,"semi-final-2","ch","se","","",""
2016,"semi-final-2","ch","lt","","",""
2016,"semi-final-2","ch","il","","",""
2016,"semi-final-2","ch","be","","",""
2016,"semi-final-2","ch","bg","","",""
2016,"semi-final-2","ch","au","","",""
2016,"semi-final-2","ch","ua","","",""
2016,"semi-final-2","ch","az","","",""
2016,"semi-final-2","ch","rs","","",""
2016,"semi-final-2","ch","lv","","",""
2016,"semi-final-2","ch","ru","","",""
2016,"semi-final-2","ch","am","","",""
2016,"semi-final-2","ch","it","","",""
2016,"semi-final-2","ch","fr","","",""
2016,"semi-final-2","ch","nl","","",""
2016,"semi-final-2","ch","pl","","",""
2016,"semi-final-2","ch","at","","",""
2016,"semi-final-2","ch","mt","","",""
2016,"semi-final-2","ua","il","","",""
2016,"semi-final-2","ua","se","","",""
2016,"semi-final-2","ua","au","","",""
2016,"semi-final-2","ua","at","","",""
2016,"semi-final-2","ua","it","","",""
2016,"semi-final-2","ua","nl","","",""
2016,"semi-final-2","ua","nl","","",""
2016,"semi-final-2","ua","lv","","",""
2016,"semi-final-2","ua","fr","","",""
2016,"semi-final-2","ua","ru","","",""
2016,"semi-final-2","ua","be","","",""
2016,"semi-final-2","ua","bg","","",""
2016,"semi-final-2","ua","am","","",""
2016,"semi-final-2","ua","rs","","",""
2016,"semi-final-2","ua","pl","","",""
2016,"semi-final-2","ua","az","","",""
2016,"semi-final-2","ua","mt","","",""
2016,"semi-final-2","ua","lt","","",""
2016,"semi-final-2","gb","fr","","",""
2016,"semi-final-2","gb","mt","","",""
2016,"semi-final-2","gb","it","","",""
2016,"semi-final-2","gb","ru","","",""
2016,"semi-final-2","gb","au","","",""
2016,"semi-final-2","gb","il","","",""
2016,"semi-final-2","gb","ua","","",""
2016,"semi-final-2","gb","am","","",""
2016,"semi-final-2","gb","bg","","",""
2016,"semi-final-2","gb","se","","",""
2016,"semi-final-2","gb","lt","","",""
2016,"semi-final-2","gb","rs","","",""
2016,"semi-final-2","gb","be","","",""
2016,"semi-final-2","gb","nl","","",""
2016,"semi-final-2","gb","at","","",""
2016,"semi-final-2","gb","az","","",""
2016,"semi-final-2","gb","pl","","",""
2016,"semi-final-2","gb","lv","","",""
2017,"final","al","bg","","",""
2017,"final","al","es","","",""
2017,"final","al","au","","",""
2017,"final","al","dk","","",""
2017,"final","al","pt","","",""
2017,"final","al","az","","",""
2017,"final","al","il","","",""
2017,"final","al","cy","","",""
2017,"final","al","ua","","",""
2017,"final","al","pl","","",""
2017,"final","al","it","","",""
2017,"final","al","gr","","",""
2017,"final","al","by","","",""
2017,"final","al","nl","","",""
2017,"final","al","at","","",""
2017,"final","al","am","","",""
2017,"final","al","de","","",""
2017,"final","al","no","","",""
2017,"final","al","ro","","",""
2017,"final","al","md","","",""
2017,"final","al","fr","","",""
2017,"final","al","hu","","",""
2017,"final","al","hr","","",""
2017,"final","al","gb","","",""
2017,"final","al","be","","",""
2017,"final","al","se","","",""
2017,"final","am","de","","",""
2017,"final","am","by","","",""
2017,"final","am","ua","","",""
2017,"final","am","it","","",""
2017,"final","am","se","","",""
2017,"final","am","be","","",""
2017,"final","am","dk","","",""
2017,"final","am","il","","",""
2017,"final","am","md","","",""
2017,"final","am","at","","",""
2017,"final","am","nl","","",""
2017,"final","am","no","","",""
2017,"final","am","au","","",""
2017,"final","am","es","","",""
2017,"final","am","bg","","",""
2017,"final","am","hr","","",""
2017,"final","am","ro","","",""
2017,"final","am","pt","","",""
2017,"final","am","az","","",""
2017,"final","am","fr","","",""
2017,"final","am","gb","","",""
2017,"final","am","gr","","",""
2017,"final","am","hu","","",""
2017,"final","am","cy","","",""
2017,"final","am","cy","","",""
2017,"final","am","pl","","",""
2017,"final","au","by","","",""
2017,"final","au","pt","","",""
2017,"final","au","at","","",""
2017,"final","au","be","","",""
2017,"final","au","hr","","",""
2017,"final","au","ua","","",""
2017,"final","au","gr","","",""
2017,"final","au","il","","",""
2017,"final","au","bg","","",""
2017,"final","au","no","","",""
2017,"final","au","no","","",""
2017,"final","au","pl","","",""
2017,"final","au","cy","","",""
2017,"final","au","gb","","",""
2017,"final","au","nl","","",""
2017,"final","au","de","","",""
2017,"final","au","se","","",""
2017,"final","au","md","","",""
2017,"final","au","hu","","",""
2017,"final","au","am","","",""
2017,"final","au","it","","",""
2017,"final","au","es","","",""
2017,"final","au","fr","","",""
2017,"final","au","ro","","",""
2017,"final","au","az","","",""
2017,"final","au","dk","","",""
2017,"final","at","gr","","",""
2017,"final","at","cy","","",""
2017,"final","at","ua","","",""
2017,"final","at","pt","","",""
2017,"final","at","au","","",""
2017,"final","at","ro","","",""
2017,"final","at","no","","",""
2017,"final","at","hu","","",""
2017,"final","at","de","","",""
2017,"final","at","fr","","",""
2017,"final","at","se","","",""
2017,"final","at","il","","",""
2017,"final","at","am","","",""
2017,"final","at","am","","",""
2017,"final","at","md","","",""
2017,"final","at","bg","","",""
2017,"final","at","gb","","",""
2017,"final","at","it","","",""
2017,"final","at","dk","","",""
2017,"final","at","es","","",""
2017,"final","at","hr","","",""
2017,"final","at","az","","",""
2017,"final","at","by","","",""
2017,"final","at","be","","",""
2017,"final","at","nl","","",""
2017,"final","at","pl","","",""
2017,"final","az","be","","",""
2017,"final","az","ro","","",""
2017,"final","az","pl","","",""
2017,"final","az","dk","","",""
2017,"final","az","md","","",""
2017,"final","az","fr","","",""
2017,"final","az","bg","","",""
2017,"final","az","gr","","",""
2017,"final","az","hu","","",""
2017,"final","az","es","","",""
2017,"final","az","gb","","",""
2017,"final","az","at","","",""
2017,"final","az","by","","",""
2017,"final","az","no","","",""
2017,"final","az","pt","","",""
2017,"final","az","il","","",""
2017,"final","az","hr","","",""
2017,"final","az","am","","",""
2017,"final","az","it","","",""
2017,"final","az","nl","","",""
2017,"final","az","cy","","",""
2017,"final","az","de","","",""
2017,"final","az","au","","",""
2017,"final","az","ua","","",""
2017,"final","az","ua","","",""
2017,"final","az","se","","",""
2017,"final","by","se","","",""
2017,"final","by","az","","",""
2017,"final","by","no","","",""
2017,"final","by","it","","",""
2017,"final","by","ro","","",""
2017,"final","by","fr","","",""
2017,"final","by","pt","","",""
2017,"final","by","dk","","",""
2017,"final","by","il","","",""
2017,"final","by","gb","","",""
2017,"final","by","hr","","",""
2017,"final","by","at","","",""
2017,"final","by","hu","","",""
2017,"final","by","de","","",""
2017,"final","by","bg","","",""
2017,"final","by","cy","","",""
2017,"final","by","nl","","",""
2017,"final","by","gr","","",""
2017,"final","by","au","","",""
2017,"final","by","pl","","",""
2017,"final","by","be","","",""
2017,"final","by","md","","",""
2017,"final","by","es","","",""
2017,"final","by","es","","",""
2017,"final","by","ua","","",""
2017,"final","by","am","","",""
2017,"final","be","es","","",""
2017,"final","be","hr","","",""
2017,"final","be","nl","","",""
2017,"final","be","au","","",""
2017,"final","be","de","","",""
2017,"final","be","at","","",""
2017,"final","be","it","","",""
2017,"final","be","az","","",""
2017,"final","be","gr","","",""
2017,"final","be","no","","",""
2017,"final","be","pl","","",""
2017,"final","be","il","","",""
2017,"final","be","md","","",""
2017,"final","be","cy","","",""
2017,"final","be","fr","","",""
2017,"final","be","ro","","",""
2017,"final","be","ua","","",""
2017,"final","be","ua","","",""
2017,"final","be","bg","","",""
2017,"final","be","dk","","",""
2017,"final","be","am","","",""
2017,"final","be","pt","","",""
2017,"final","be","hu","","",""
2017,"final","be","by","","",""
2017,"final","be","gb","","",""
2017,"final","be","se","","",""
2017,"final","bg","at","","",""
2017,"final","bg","az","","",""
2017,"final","bg","az","","",""
2017,"final","bg","am","","",""
2017,"final","bg","gb","","",""
2017,"final","bg","de","","",""
2017,"final","bg","dk","","",""
2017,"final","bg","pt","","",""
2017,"final","bg","it","","",""
2017,"final","bg","es","","",""
2017,"final","bg","no","","",""
2017,"final","bg","cy","","",""
2017,"final","bg","be","","",""
2017,"final","bg","nl","","",""
2017,"final","bg","by","","",""
2017,"final","bg","ro","","",""
2017,"final","bg","md","","",""
2017,"final","bg","hr","","",""
2017,"final","bg","pl","","",""
2017,"final","bg","ua","","",""
2017,"final","bg","gr","","",""
2017,"final","bg","il","","",""
2017,"final","bg","au","","",""
2017,"final","bg","se","","",""
2017,"final","bg","hu","","",""
2017,"final","bg","fr","","",""
2017,"final","hr","ua","","",""
2017,"final","hr","dk","","",""
2017,"final","hr","gb","","",""
2017,"final","hr","it","","",""
2017,"final","hr","pl","","",""
2017,"final","hr","by","","",""
2017,"final","hr","be","","",""
2017,"final","hr","se","","",""
2017,"final","hr","pt","","",""
2017,"final","hr","at","","",""
2017,"final","hr","il","","",""
2017,"final","hr","de","","",""
2017,"final","hr","no","","",""
2017,"final","hr","ro","","",""
2017,"final","hr","hu","","",""
2017,"final","hr","hu","","",""
2017,"final","hr","cy","","",""
2017,"final","hr","es","","",""
2017,"final","hr","gr","","",""
2017,"final","hr","nl","","",""
2017,"final","hr","fr","","",""
2017,"final","hr","am","","",""
2017,"final","hr","bg","","",""
2017,"final","hr","az","","",""
2017,"final","hr","au","","",""
2017,"final","hr","md","","",""
2017,"final","cy","be","","",""
2017,"final","cy","az","","",""
2017,"final","cy","by","","",""
2017,"final","cy","pt","","",""
2017,"final","cy","it","","",""
2017,"final","cy","es","","",""
2017,"final","cy","se","","",""
2017,"final","cy","se","","",""
2017,"final","cy","de","","",""
2017,"final","cy","ua","","",""
2017,"final","cy","pl","","",""
2017,"final","cy","au","","",""
2017,"final","cy","nl","","",""
2017,"final","cy","ro","","",""
2017,"final","cy","gb","","",""
2017,"final","cy","bg","","",""
2017,"final","cy","fr","","",""
2017,"final","cy","no","","",""
2017,"final","cy","gr","","",""
2017,"final","cy","at","","",""
2017,"final","cy","dk","","",""
2017,"final","cy","md","","",""
2017,"final","cy","hu","","",""
2017,"final","cy","am","","",""
2017,"final","cy","il","","",""
2017,"final","cy","hr","","",""
2017,"final","cz","by","","",""
2017,"final","cz","gb","","",""
2017,"final","cz","az","","",""
2017,"final","cz","pl","","",""
2017,"final","cz","no","","",""
2017,"final","cz","be","","",""
2017,"final","cz","il","","",""
2017,"final","cz","au","","",""
2017,"final","cz","gr","","",""
2017,"final","cz","am","","",""
2017,"final","cz","fr","","",""
2017,"final","cz","ro","","",""
2017,"final","cz","at","","",""
2017,"final","cz","hu","","",""
2017,"final","cz","ua","","",""
2017,"final","cz","hr","","",""
2017,"final","cz","se","","",""
2017,"final","cz","pt","","",""
2017,"final","cz","it","","",""
2017,"final","cz","de","","",""
2017,"final","cz","md","","",""
2017,"final","cz","es","","",""
2017,"final","cz","nl","","",""
2017,"final","cz","cy","","",""
2017,"final","cz","bg","","",""
2017,"final","cz","dk","","",""
2017,"final","dk","ro","","",""
2017,"final","dk","at","","",""
2017,"final","dk","md","","",""
2017,"final","dk","be","","",""
2017,"final","dk","hu","","",""
2017,"final","dk","ua","","",""
2017,"final","dk","hr","","",""
2017,"final","dk","pl","","",""
2017,"final","dk","de","","",""
2017,"final","dk","au","","",""
2017,"final","dk","se","","",""
2017,"final","dk","az","","",""
2017,"final","dk","bg","","",""
2017,"final","dk","bg","","",""
2017,"final","dk","by","","",""
2017,"final","dk","gb","","",""
2017,"final","dk","fr","","",""
2017,"final","dk","es","","",""
2017,"final","dk","am","","",""
2017,"final","dk","gr","","",""
2017,"final","dk","pt","","",""
2017,"final","dk","nl","","",""
2017,"final","dk","il","","",""
2017,"final","dk","no","","",""
2017,"final","dk","it","","",""
